"op_carrier_fl_num","op_unique_carrier","origin_airport_id","dest_airport_id","distance","route","day"
"490","B6","13204","12478","944.0000000000000000","13204-12478","2"
"2300","AA","13930","11298","801.0000000000000000","13930-11298","3"
"4839","PT","14098","11057","282.0000000000000000","14098-11057","1"
"1061","DL","11433","13204","957.0000000000000000","11433-13204","3"
"3879","MQ","15048","13930","436.0000000000000000","15048-13930","6"
"1227","AA","10821","11057","361.0000000000000000","10821-11057","4"
"6770","WN","14831","11259","1450.0000000000000000","14831-11259","1"
"4213","EV","14524","13930","642.0000000000000000","14524-13930","5"
"5183","WN","14107","14908","338.0000000000000000","14107-14908","5"
"552","UA","12264","13930","588.0000000000000000","12264-13930","3"
"5436","OO","15376","14771","751.0000000000000000","15376-14771","5"
"4521","G7","12278","13930","588.0000000000000000","12278-13930","6"
"509","AS","14908","14747","978.0000000000000000","14908-14747","3"
"4750","WN","13232","14100","668.0000000000000000","13232-14100","1"
"2559","AA","11298","11433","986.0000000000000000","11298-11433","1"
"5863","OO","11603","11292","996.0000000000000000","11603-11292","5"
"4071","MQ","11298","12992","304.0000000000000000","11298-12992","7"
"2072","UA","14771","11298","1464.0000000000000000","14771-11298","2"
"5793","YV","11540","11298","551.0000000000000000","11540-11298","6"
"697","B6","10721","10397","946.0000000000000000","10721-10397","4"
"4459","YX","14307","14100","237.0000000000000000","14307-14100","5"
"1967","B6","12197","14027","1056.0000000000000000","12197-14027","6"
"1393","WN","12892","14869","590.0000000000000000","12892-14869","3"
"5417","OH","11057","11721","555.0000000000000000","11057-11721","1"
"5248","9E","12953","11423","1031.0000000000000000","12953-11423","3"
"2853","DL","11433","10397","594.0000000000000000","11433-10397","1"
"6073","CP","12892","14679","109.0000000000000000","12892-14679","6"
"5662","OO","11292","10713","649.0000000000000000","11292-10713","4"
"3041","OO","14698","14107","509.0000000000000000","14698-14107","2"
"4227","MQ","12278","11298","328.0000000000000000","12278-11298","3"
"1743","WN","14679","13796","446.0000000000000000","14679-13796","7"
"1901","B6","10792","12478","301.0000000000000000","10792-12478","5"
"2470","DL","14027","10397","545.0000000000000000","14027-10397","1"
"2789","DL","15376","10397","1541.0000000000000000","15376-10397","7"
"2172","DL","13204","10397","404.0000000000000000","13204-10397","1"
"729","DL","13360","10397","442.0000000000000000","13360-10397","5"
"1891","DL","15304","10397","406.0000000000000000","15304-10397","6"
"5196","9E","10785","11433","537.0000000000000000","10785-11433","6"
"3995","EV","12266","15624","528.0000000000000000","12266-15624","4"
"246","NK","10721","13204","1121.0000000000000000","10721-13204","4"
"4057","OO","14683","11433","1214.0000000000000000","14683-11433","2"
"5760","YV","14107","13851","833.0000000000000000","14107-13851","7"
"3866","WN","13232","14057","1751.0000000000000000","13232-14057","4"
"5360","OH","11057","11996","75.0000000000000000","11057-11996","6"
"4013","OO","11986","13487","408.0000000000000000","11986-13487","7"
"3725","OO","14893","14869","532.0000000000000000","14893-14869","1"
"386","AA","11298","12012","678.0000000000000000","11298-12012","5"
"5563","OO","12892","11638","209.0000000000000000","12892-11638","5"
"2413","WN","10423","13495","444.0000000000000000","10423-13495","3"
"5349","9E","11996","10397","153.0000000000000000","11996-10397","4"
"1987","DL","13303","10397","594.0000000000000000","13303-10397","2"
"6120","YV","12266","10423","140.0000000000000000","12266-10423","6"
"2525","AA","14100","13204","861.0000000000000000","14100-13204","3"
"1410","WN","14122","13232","402.0000000000000000","14122-13232","1"
"768","UA","14771","10721","2704.0000000000000000","14771-10721","7"
"2047","DL","15304","10397","406.0000000000000000","15304-10397","2"
"5056","OH","14524","11057","257.0000000000000000","14524-11057","3"
"4162","MQ","13930","10792","473.0000000000000000","13930-10792","1"
"3919","WN","11259","14107","879.0000000000000000","11259-14107","1"
"1755","WN","12892","14771","337.0000000000000000","12892-14771","7"
"5336","OH","14193","11278","816.0000000000000000","14193-11278","4"
"440","NK","11697","11042","1062.0000000000000000","11697-11042","3"
"536","B6","11697","15070","1118.0000000000000000","11697-15070","6"
"4763","PT","11278","10599","653.0000000000000000","11278-10599","5"
"844","AS","12982","14831","2466.0000000000000000","12982-14831","3"
"2929","QX","14057","12892","834.0000000000000000","14057-12892","6"
"4124","EV","11618","14492","416.0000000000000000","11618-14492","4"
"431","UA","14771","11292","967.0000000000000000","14771-11292","4"
"6055","WN","10821","14307","327.0000000000000000","10821-14307","4"
"4881","C5","10693","11618","748.0000000000000000","10693-11618","4"
"2026","F9","12889","11884","806.0000000000000000","12889-11884","2"
"1511","F9","12953","10397","762.0000000000000000","12953-10397","7"
"5967","OO","14869","14771","599.0000000000000000","14869-14771","2"
"4834","PT","13230","14100","84.0000000000000000","13230-14100","4"
"1019","F9","13204","10423","994.0000000000000000","13204-10423","2"
"1391","AS","13495","14771","1911.0000000000000000","13495-14771","6"
"4343","YX","13198","13303","1251.0000000000000000","13198-13303","6"
"1793","AA","13303","14100","1013.0000000000000000","13303-14100","2"
"1274","B6","10994","12478","636.0000000000000000","10994-12478","5"
"6034","YX","12953","10721","184.0000000000000000","12953-10721","4"
"3268","WN","11697","10693","793.0000000000000000","11697-10693","5"
"2430","UA","13485","13930","109.0000000000000000","13485-13930","2"
"1101","AA","15304","13930","1011.0000000000000000","15304-13930","4"
"1368","DL","11278","13487","931.0000000000000000","11278-13487","4"
"5221","9E","10397","12945","304.0000000000000000","10397-12945","7"
"2427","AA","11433","11057","500.0000000000000000","11433-11057","5"
"5147","OH","14100","11146","356.0000000000000000","14100-11146","3"
"923","DL","10397","14492","356.0000000000000000","10397-14492","6"
"2527","DL","14747","11292","1024.0000000000000000","14747-11292","7"
"3915","MQ","13930","10140","1118.0000000000000000","13930-10140","7"
"572","AA","14122","14107","1814.0000000000000000","14122-14107","2"
"2536","WN","11433","11292","1123.0000000000000000","11433-11292","3"
"520","UA","11433","14771","2079.0000000000000000","11433-14771","2"
"6056","CP","14057","12892","834.0000000000000000","14057-12892","7"
"3438","MQ","11298","10713","1272.0000000000000000","11298-10713","3"
"6002","YX","10721","12478","187.0000000000000000","10721-12478","2"
"388","NK","12889","11433","1749.0000000000000000","12889-11433","1"
"4058","MQ","11049","11298","164.0000000000000000","11049-11298","6"
"2238","AA","12889","11298","1055.0000000000000000","12889-11298","4"
"4503","G7","13930","12278","588.0000000000000000","13930-12278","5"
"5428","OO","13930","10693","409.0000000000000000","13930-10693","1"
"2105","UA","13303","11292","1709.0000000000000000","13303-11292","1"
"156","HA","12173","13830","100.0000000000000000","12173-13830","4"
"2503","WN","14869","12892","590.0000000000000000","14869-12892","3"
"5898","YX","10721","12451","1010.0000000000000000","10721-12451","1"
"5631","WN","12889","10140","486.0000000000000000","12889-10140","4"
"5491","OH","11057","11066","347.0000000000000000","11057-11066","2"
"880","AS","12758","14747","2688.0000000000000000","12758-14747","5"
"6358","WN","14107","11423","1149.0000000000000000","14107-11423","5"
"1002","AS","11278","14771","2442.0000000000000000","11278-14771","4"
"544","WN","14893","14908","404.0000000000000000","14893-14908","7"
"147","WN","14893","14107","647.0000000000000000","14893-14107","7"
"5240","OO","15376","11292","639.0000000000000000","15376-11292","4"
"2961","OO","13930","10693","409.0000000000000000","13930-10693","3"
"5994","YV","14107","10561","425.0000000000000000","14107-10561","4"
"5159","OH","11057","11267","370.0000000000000000","11057-11267","5"
"2447","DL","14027","10397","545.0000000000000000","14027-10397","7"
"3591","OO","13485","11433","311.0000000000000000","13485-11433","2"
"151","AS","10299","13873","539.0000000000000000","10299-13873","3"
"2650","QX","12892","12889","236.0000000000000000","12892-12889","4"
"2139","WN","14635","13232","1105.0000000000000000","14635-13232","2"
"4758","PT","11057","10431","91.0000000000000000","11057-10431","4"
"3792","ZW","10868","12264","401.0000000000000000","10868-12264","7"
"997","WN","14107","10821","1999.0000000000000000","14107-10821","6"
"3241","OO","15096","13930","607.0000000000000000","15096-13930","1"
"5295","OH","11278","12217","613.0000000000000000","11278-12217","7"
"1210","AA","13204","12953","950.0000000000000000","13204-12953","6"
"679","WN","14122","13232","402.0000000000000000","14122-13232","6"
"768","B6","14254","13204","1179.0000000000000000","14254-13204","7"
"2801","DL","10397","13577","317.0000000000000000","10397-13577","3"
"5263","WN","14107","15016","1262.0000000000000000","14107-15016","5"
"2286","G4","11721","14761","988.0000000000000000","11721-14761","4"
"6381","WN","11278","15304","814.0000000000000000","11278-15304","4"
"1175","NK","11995","13204","535.0000000000000000","11995-13204","6"
"2884","DL","11433","10397","594.0000000000000000","11433-10397","7"
"165","WN","10423","10397","813.0000000000000000","10423-10397","6"
"435","AS","14831","14747","696.0000000000000000","14831-14747","1"
"1865","B6","10721","14635","1249.0000000000000000","10721-14635","1"
"493","WN","10693","13342","475.0000000000000000","10693-13342","6"
"3991","OO","14747","10713","399.0000000000000000","14747-10713","3"
"3974","OO","10397","11146","363.0000000000000000","10397-11146","3"
"6023","YV","12266","13422","427.0000000000000000","12266-13422","6"
"3589","OO","12953","14685","722.0000000000000000","12953-14685","6"
"2402","UA","12892","10721","2611.0000000000000000","12892-10721","1"
"2072","DL","11884","13487","1175.0000000000000000","11884-13487","5"
"427","UA","11292","14683","794.0000000000000000","11292-14683","7"
"4057","OO","14683","11433","1214.0000000000000000","14683-11433","4"
"5163","WN","15370","15016","351.0000000000000000","15370-15016","4"
"653","NK","14122","12892","2136.0000000000000000","14122-12892","6"
"1437","AA","13303","13204","192.0000000000000000","13303-13204","4"
"5787","WN","14107","14679","304.0000000000000000","14107-14679","5"
"968","DL","13487","12953","1020.0000000000000000","13487-12953","3"
"919","NK","10397","12889","1747.0000000000000000","10397-12889","2"
"4116","EV","14576","11618","246.0000000000000000","14576-11618","5"
"1330","AA","11638","11298","1313.0000000000000000","11638-11298","4"
"2982","OO","14107","14489","893.0000000000000000","14107-14489","5"
"6725","WN","11278","13495","969.0000000000000000","11278-13495","1"
"282","UA","11618","11292","1605.0000000000000000","11618-11292","5"
"512","UA","13495","12266","305.0000000000000000","13495-12266","2"
"4530","G7","15096","13930","607.0000000000000000","15096-13930","6"
"5747","CP","14679","12889","258.0000000000000000","14679-12889","4"
"2490","DL","14747","14771","679.0000000000000000","14747-14771","4"
"4757","AX","14674","11292","303.0000000000000000","14674-11292","2"
"5169","OO","11865","11292","313.0000000000000000","11865-11292","7"
"1198","F9","14683","13204","1041.0000000000000000","14683-13204","7"
"1545","UA","11503","12266","934.0000000000000000","11503-12266","6"
"273","HA","12173","12982","102.0000000000000000","12173-12982","4"
"755","UA","11618","13930","719.0000000000000000","11618-13930","3"
"1391","AA","15024","13303","1107.0000000000000000","15024-13303","2"
"1606","WN","13232","12953","725.0000000000000000","13232-12953","2"
"1646","DL","10397","11066","447.0000000000000000","10397-11066","2"
"1590","AA","11042","11298","1021.0000000000000000","11042-11298","4"
"3122","DL","10397","10599","134.0000000000000000","10397-10599","6"
"2150","WN","14908","14893","404.0000000000000000","14908-14893","2"
"849","WN","10529","10821","283.0000000000000000","10529-10821","6"
"3087","OO","13930","14576","528.0000000000000000","13930-14576","7"
"6065","YV","14635","12266","861.0000000000000000","14635-12266","6"
"5732","WN","13495","12892","1670.0000000000000000","13495-12892","1"
"1214","AA","14869","11298","989.0000000000000000","14869-11298","4"
"5863","YV","12191","11298","247.0000000000000000","12191-11298","1"
"3565","OO","14683","11433","1214.0000000000000000","14683-11433","1"
"5441","9E","10397","11953","300.0000000000000000","10397-11953","7"
"3771","MQ","15016","11278","719.0000000000000000","15016-11278","3"
"2970","B6","11697","10721","1237.0000000000000000","11697-10721","2"
"4730","WN","12889","10713","519.0000000000000000","12889-10713","1"
"2605","DL","13487","12889","1299.0000000000000000","13487-12889","5"
"3790","OO","14908","12889","226.0000000000000000","14908-12889","2"
"1326","WN","11066","11278","323.0000000000000000","11066-11278","7"
"5054","OO","13930","14006","342.0000000000000000","13930-14006","4"
"5450","WN","13204","15016","882.0000000000000000","13204-15016","6"
"4272","OO","10779","14869","358.0000000000000000","10779-14869","7"
"329","B6","12478","14635","1074.0000000000000000","12478-14635","2"
"905","UA","13930","13487","334.0000000000000000","13930-13487","2"
"5743","YV","10800","14107","369.0000000000000000","10800-14107","5"
"2058","DL","13204","12478","944.0000000000000000","13204-12478","7"
